0	-1.35043	0.224677	0.499706	0.567394	0.47395	0.673376	10	134	-0.332042	0.794451
0.06	-1.34317	0.230079	0.498898	0.564996	0.472892	0.676131	12	134	-0.408825	0.96779
0.05	-1.3372	0.234561	0.498524	0.562577	0.472521	0.678404	13	133	-0.410029	0.980047
0.045	-1.33095	0.239357	0.498321	0.589685	0.490991	0.641249	5	134	-0.462874	0.932889
0.041	-1.31276	0.25332	0.497744	0.587193	0.487578	0.64612	8	134	-0.453347	0.940359
0.045	-1.30023	0.262866	0.497327	0.565678	0.473947	0.67482	16	133	-0.417896	0.971933
0.05	-1.28702	0.273002	0.497066	0.574355	0.47962	0.663386	15	133	-0.434275	0.958442
0.051	-1.2728	0.283957	0.496811	0.582748	0.485096	0.651987	14	134	-0.445395	0.943663
0.05	-1.25715	0.296024	0.496643	0.585581	0.486562	0.648346	15	133	-0.451581	0.94413
0.049	-1.2399	0.309311	0.496417	0.58345	0.48489	0.651512	18	133	-0.448428	0.945541
0.053	-1.22108	0.323797	0.496261	0.578076	0.481181	0.659008	24	133	-0.453462	0.939665
0.047	-1.20085	0.339372	0.496066	0.570786	0.475686	0.669273	34	133	-0.478025	0.917849
0.054	-1.17946	0.355865	0.495975	0.561737	0.468242	0.682057	46	132	-0.508275	0.897056
0.046	-1.15722	0.373031	0.495879	0.550698	0.459424	0.696894	59	132	-0.533028	0.875059
0.055	-1.13452	0.390565	0.495909	0.538554	0.449798	0.71249	73	132	-0.557841	0.853049
0.045	-1.11177	0.408145	0.495939	0.526328	0.439739	0.727742	86	132	-0.574258	0.838319
0.05	-1.08943	0.425413	0.496075	0.515025	0.430056	0.741485	100	131	-0.597394	0.822696
0.058	-1.06789	0.442041	0.496169	0.504673	0.421527	0.753406	113	132	-0.61093	0.805933
0.041	-1.04752	0.457729	0.496315	0.495764	0.413886	0.76349	126	131	-0.629063	0.794171
0.066	-1.02862	0.472228	0.496361	0.488273	0.407345	0.771789	137	131	-0.638294	0.785543
0.036	-1.01148	0.4853	0.496408	0.482333	0.402389	0.778099	147	131	-0.646094	0.77786
0.048	-0.996302	0.496783	0.496313	0.478401	0.398983	0.782269	156	131	-0.653428	0.770707
0.05	-0.983258	0.506546	0.496195	0.476389	0.396905	0.784551	163	131	-0.657868	0.766137
0.056	-0.972429	0.51452	0.49593	0.476164	0.396252	0.785018	169	131	-0.662809	0.761186
0.044	-0.963864	0.520662	0.495654	0.4776	0.396917	0.783808	172	131	-0.663353	0.759865
0.065	-0.957538	0.524984	0.49526	0.480746	0.39908	0.780781	174	131	-0.665163	0.757467
0.041	-0.953393	0.527534	0.494896	0.485573	0.402598	0.775973	174	131	-0.665601	0.756114
0.044	-0.951296	0.528419	0.494464	0.491674	0.407224	0.769691	172	131	-0.664599	0.755932
0.065	-0.951081	0.527775	0.494117	0.498966	0.412789	0.761996	169	131	-0.664187	0.755297
