34	1	0	-0.55000442266464	0.10001387447119	0.50969254970551	-1.5618464946747	9.0753974291147e-006	0.78832823038101	121	152	
34	1	0.167	-0.54996943473816	0.099909469485283	0.50952154397964	-1.5478515625	7.8934492194094e-005	0.79195034503937	122	155	
34	1	0.143	-0.54981076717377	0.099397361278534	0.50934445858002	-1.5413284301758	0.00014742644270882	0.79282134771347	124	156	
34	1	0.143	-0.54947507381439	0.098230853676796	0.50927197933197	-1.5412745475769	0.00018440271378495	0.79132443666458	127	155	
34	1	0.142	-0.54897463321686	0.096342980861664	0.50917059183121	-1.5447459220886	0.00021846791787539	0.78813946247101	131	153	
34	1	0.142	-0.54837071895599	0.093782976269722	0.50916165113449	-1.5502558946609	0.0002841628738679	0.78380638360977	136	150	
34	1	0.141	-0.54775536060333	0.090670131146908	0.50911819934845	-1.5565629005432	0.00040263429400511	0.77863401174545	140	147	
34	1	0.141	-0.5472509264946	0.087153568863869	0.50916320085526	-1.5625015497208	0.00056963908718899	0.77347052097321	145	143	
34	1	0.143	-0.54698073863983	0.08338088542223	0.50916767120361	-1.5680825710297	0.00078370218398049	0.76870733499527	150	139	
34	1	0.142	-0.54707062244415	0.079494908452034	0.5092521905899	-1.5732885599136	0.0010333372047171	0.76425540447235	154	135	
34	1	0.142	-0.54762876033783	0.075624994933605	0.50928628444672	-1.5781818628311	0.0013165908167139	0.76051342487335	158	131	
34	1	0.143	-0.54876029491425	0.071898423135281	0.50938963890076	-1.5824779272079	0.0016166081186384	0.75771969556808	161	127	
34	1	0.139	-0.55053919553757	0.06842266023159	0.50943267345428	-1.5861022472382	0.0019219421083108	0.7559602856636	165	124	
34	1	0.14	-0.5530241727829	0.065299227833748	0.50953662395477	-1.5889523029327	0.0022263068240136	0.75478953123093	167	120	
34	1	0.146	-0.5562459230423	0.062602140009403	0.50957375764847	-1.591181397438	0.0025277307722718	0.75428450107574	169	117	
34	1	0.141	-0.56022894382477	0.06039584428072	0.50966739654541	-1.5928864479065	0.0028251255862415	0.75471138954163	171	115	
34	1	0.14	-0.56496864557266	0.058726143091917	0.50969219207764	-1.5937575101852	0.0031120444182307	0.75566411018372	172	113	
34	1	0.143	-0.5704505443573	0.057628877460957	0.50977349281311	-1.5937725305557	0.0033866809681058	0.7570738196373	172	111	
34	1	0.148	-0.57664281129837	0.057110268622637	0.50978761911392	-1.593452334404	0.0036677068565041	0.75920337438583	172	110	
34	1	0.14	-0.58350318670273	0.05716797709465	0.50986135005951	-1.5925431251526	0.0039466437883675	0.76191449165344	172	110	
34	1	0.14	-0.59096920490265	0.057784408330917	0.50987166166306	-1.590869307518	0.0042255315929651	0.76474589109421	171	110	
34	1	0.14	-0.59897392988205	0.058929551392794	0.50994575023651	-1.5886017084122	0.0045091523788869	0.76770162582397	170	110	
34	1	0.14	-0.60744547843933	0.060552000999451	0.50996035337448	-1.5863378047943	0.0048135370016098	0.77081060409546	169	111	
34	1	0.14	-0.61630916595459	0.06259523332119	0.51004201173782	-1.5836993455887	0.0051276860758662	0.77381700277328	168	112	
34	1	0.151	-0.62548977136612	0.064998313784599	0.51006639003754	-1.5809621810913	0.0054593798704445	0.7765429019928	167	113	
34	1	0.153	-0.63491708040237	0.067695759236813	0.51015877723694	-1.578365445137	0.0058072414249182	0.77891862392426	165	114	
34	1	0.14	-0.64452981948853	0.070622734725475	0.51019394397736	-1.5761399269104	0.0061722351238132	0.7812784910202	164	116	
34	1	0.142	-0.65426909923553	0.073720335960388	0.51029598712921	-1.5738620758057	0.006551334168762	0.78349685668945	163	118	
34	1	0.141	-0.66407924890518	0.076932802796364	0.51033920049667	-1.5711640119553	0.0069394987076521	0.78523141145706	162	119	
34	1	0.156	-0.6739114522934	0.080195531249046	0.51044750213623	-1.568834066391	0.0073352083563805	0.78653627634048	161	121	
34	1	0.152	-0.68373018503189	0.08344953507185	0.51049476861954	-1.5671335458755	0.0077394507825375	0.78754711151123	160	123	
