0.0251007	0.03743	-0.0989599
0.0129747	0.00530095	-0.131728
0.00599172	-0.0100174	-0.1477
0.00701268	-0.017824	-0.143168
0.00761918	-0.0205036	-0.122308
-0.00178663	-0.0214232	-0.0876541
-0.0287294	-0.0210049	-0.0383603
-0.0458037	-0.0114853	-0.00191413
-0.0665802	-0.00367746	0.0396204
-0.0833052	0.00578412	0.0685465
-0.100319	0.0122707	0.0967312
-0.114704	0.0188544	0.117055
-0.127686	0.0214221	0.137749
-0.139914	0.0265505	0.149912
-0.150668	0.028708	0.159633
-0.161697	0.0287305	0.168831
-0.170866	0.0294307	0.173119
-0.179099	0.0312906	0.174291
-0.18972	0.0312142	0.176173
-0.199321	0.0307419	0.17766
-0.208561	0.0316641	0.176787
-0.218208	0.0334635	0.17551
-0.22649	0.0347292	0.173727
-0.237585	0.036442	0.174198
-0.246268	0.0390305	0.172288
-0.255767	0.0432712	0.169648
-0.265405	0.0453178	0.169259
-0.274504	0.0473403	0.168987
-0.284213	0.0514268	0.168067
-0.293936	0.0534319	0.168073
-0.301977	0.0559567	0.166946
-0.311814	0.0576814	0.166769
-0.319218	0.0604753	0.163924
-0.327753	0.0609135	0.164964
-0.336219	0.0626852	0.162641
-0.34309	0.064104	0.161139
-0.352026	0.064696	0.159181
-0.359669	0.064775	0.158507
-0.36862	0.0640513	0.158628
-0.376723	0.0635851	0.158451
-0.383492	0.0642983	0.155789
-0.39175	0.0617911	0.158056
-0.400013	0.0621823	0.157716
-0.409674	0.0600376	0.159095
-0.41818	0.0593823	0.161062
-0.426757	0.0593481	0.161247
-0.437134	0.0566316	0.163186
-0.445175	0.0564409	0.166281
-0.455163	0.0540779	0.167832
-0.465396	0.0539266	0.170307
-0.474991	0.0536329	0.17093
-0.485174	0.051427	0.17381
-0.495313	0.0511946	0.17583
-0.505551	0.0492607	0.178493
-0.516036	0.0471783	0.178401
-0.524656	0.045159	0.180213
-0.535365	0.0446173	0.181946
-0.546744	0.0426272	0.183201
-0.556274	0.041175	0.183367
-0.566124	0.0390668	0.183755
-0.574311	0.0374075	0.18595
-0.584767	0.035225	0.186541
-0.593425	0.0333835	0.18634
-0.603346	0.0314202	0.188086
-0.611956	0.0291731	0.187688
-0.620616	0.0261197	0.187591
-0.62745	0.0233627	0.186445
-0.636305	0.0194201	0.186508
-0.645125	0.0160589	0.186213
-0.653187	0.0136117	0.183972
-0.661592	0.00913801	0.183754
-0.669725	0.00469326	0.183421
-0.675812	0.000657621	0.182066
-0.683249	-0.0030552	0.179946
-0.689286	-0.00785502	0.178868
-0.696535	-0.0139545	0.177459
-0.703756	-0.0176724	0.176392
-0.709692	-0.0227867	0.175596
-0.713882	-0.0270812	0.17228
-0.720404	-0.0322997	0.171766
-0.724234	-0.0369591	0.168369
-0.729926	-0.0428678	0.166334
-0.734689	-0.0490313	0.165392
-0.739547	-0.0545477	0.162785
-0.744087	-0.0603517	0.160166
-0.74976	-0.0674045	0.16016
-0.753492	-0.0728017	0.157043
-0.757375	-0.0807901	0.155189
-0.760747	-0.0863193	0.151952
-0.764302	-0.0922174	0.149065
-0.76903	-0.0993975	0.148765
-0.773736	-0.105673	0.146666
-0.775716	-0.112263	0.145255
-0.77941	-0.119708	0.145205
-0.783367	-0.126221	0.143236
-0.785352	-0.132332	0.140294
-0.787287	-0.138881	0.140605
-0.788948	-0.143032	0.136829
-0.793263	-0.150445	0.135662
-0.794366	-0.157266	0.134285
-0.797721	-0.16435	0.132406
-0.798295	-0.171191	0.130863
-0.801279	-0.178111	0.128802
-0.803374	-0.183568	0.127464
-0.804117	-0.190033	0.124276
-0.806344	-0.198273	0.124527
-0.808016	-0.205495	0.120398
-0.809828	-0.213115	0.119875
-0.811829	-0.21984	0.117254
-0.81331	-0.227391	0.116695
-0.814567	-0.234959	0.116232
-0.815785	-0.242425	0.115938
-0.816297	-0.25055	0.114034
-0.817275	-0.258271	0.113851
-0.81819	-0.266043	0.113593
-0.819103	-0.273686	0.113384
-0.822205	-0.281992	0.114525
-0.822914	-0.28925	0.114064
-0.823709	-0.297026	0.114057
-0.82545	-0.306518	0.11531
-0.825998	-0.313947	0.11488
-0.828911	-0.322603	0.116292
-0.828944	-0.330663	0.117608
-0.829687	-0.338497	0.117774
-0.830038	-0.347148	0.119862
-0.833403	-0.357601	0.122336
-0.834185	-0.364726	0.121918
-0.835418	-0.372513	0.122102
-0.836657	-0.380331	0.122048
-0.838113	-0.388236	0.122085
-0.839745	-0.396295	0.122271
-0.83923	-0.403786	0.12128
-0.840908	-0.412215	0.121643
-0.842616	-0.420296	0.121808
-0.844255	-0.428448	0.12193
-0.843713	-0.436023	0.120905
-0.845343	-0.444592	0.121293
-0.847046	-0.452764	0.121477
-0.84649	-0.460414	0.120364
-0.849298	-0.467768	0.120648
-0.851095	-0.475985	0.120767
-0.850555	-0.483551	0.119627
-0.852688	-0.491462	0.11811
-0.852208	-0.499305	0.116984
-0.85365	-0.507921	0.116976
-0.85582	-0.517733	0.116115
-0.854723	-0.52521	0.114365
-0.855911	-0.533859	0.114429
-0.855326	-0.540946	0.111097
-0.856707	-0.550265	0.111756
-0.856537	-0.556735	0.109888
-0.85777	-0.565815	0.110358
-0.856337	-0.573857	0.10908
-0.857654	-0.582146	0.107572
-0.856125	-0.590471	0.10632
-0.85497	-0.598264	0.103299
-0.855551	-0.607611	0.103506
-0.854081	-0.615114	0.10002
-0.852187	-0.623878	0.098902
-0.85055	-0.631731	0.0957248
-0.850317	-0.638931	0.0946907
-0.848583	-0.647252	0.0917985
-0.845645	-0.653733	0.0856162
-0.843268	-0.663072	0.0846566
-0.840353	-0.668971	0.0797727
-0.838325	-0.677602	0.0769906
-0.836677	-0.687477	0.0747998
-0.833122	-0.692641	0.0694331
-0.829599	-0.701698	0.0644347
-0.825721	-0.707097	0.0590906
-0.821997	-0.716098	0.0538026
-0.81784	-0.721281	0.0481765
-0.813771	-0.730152	0.0428045
-0.80915	-0.735046	0.037028
-0.804112	-0.741274	0.0300593
-0.800356	-0.748521	0.0263361
-0.794173	-0.754489	0.0187324
-0.787893	-0.760684	0.0115888
-0.781028	-0.769506	0.00747165
-0.776866	-0.77428	0.0026527
-0.769332	-0.780346	-0.00270721
-0.763618	-0.786516	-0.00667529
-0.755743	-0.791585	-0.0144351
-0.749629	-0.797691	-0.018463
-0.741279	-0.802298	-0.0268641
-0.734828	-0.807875	-0.031298
-0.729471	-0.815133	-0.0318724
-0.72018	-0.818631	-0.0408162
-0.713038	-0.823242	-0.0452327
-0.70644	-0.827073	-0.0523752
-0.699983	-0.830738	-0.0547882
-0.692367	-0.835333	-0.059374
-0.685724	-0.841332	-0.0647306
-0.678312	-0.843931	-0.0676595
-0.670902	-0.850289	-0.0705973
-0.662191	-0.853204	-0.0761223
-0.654431	-0.855457	-0.083772
-0.646077	-0.858601	-0.0888412
-0.639115	-0.863585	-0.0894448
-0.630204	-0.866402	-0.0947593
-0.622105	-0.871499	-0.0977118
-0.613793	-0.872692	-0.100447
-0.606749	-0.876916	-0.100249
-0.597677	-0.879013	-0.104993
-0.589664	-0.879699	-0.107063
-0.580861	-0.881881	-0.111299
-0.572476	-0.886532	-0.11392
-0.563862	-0.88691	-0.116732
-0.554641	-0.888359	-0.121719
-0.547103	-0.891217	-0.121889
-0.540397	-0.892897	-0.125359
-0.53275	-0.895459	-0.125576
-0.522859	-0.896018	-0.131095
-0.513955	-0.898936	-0.134328
-0.504253	-0.898848	-0.134593
-0.495448	-0.902177	-0.137245
-0.487402	-0.904024	-0.137391
-0.479563	-0.905752	-0.137385
-0.470652	-0.908072	-0.14047
-0.461826	-0.909707	-0.138246
-0.453851	-0.911104	-0.138287
-0.445972	-0.912293	-0.138037
-0.438156	-0.91337	-0.137836
-0.430462	-0.91428	-0.137625
-0.425622	-0.915757	-0.135677
-0.416982	-0.917721	-0.132736
-0.408674	-0.918627	-0.132691
-0.402596	-0.921411	-0.127093
-0.394783	-0.922297	-0.126797
-0.387901	-0.925573	-0.124273
-0.380987	-0.925026	-0.121676
-0.374207	-0.928746	-0.11898
-0.366195	-0.929074	-0.119294
-0.360335	-0.931656	-0.11404
-0.35155	-0.933272	-0.111489
-0.343448	-0.93443	-0.110909
-0.336229	-0.938159	-0.108482
-0.328014	-0.938962	-0.108777
-0.319884	-0.939923	-0.10899
-0.311816	-0.941034	-0.10913
-0.303709	-0.942328	-0.109265
-0.295677	-0.943614	-0.109287
-0.287606	-0.944917	-0.109357
-0.279485	-0.946227	-0.109345
-0.271301	-0.94756	-0.109382
-0.263084	-0.948848	-0.109379
-0.254894	-0.950203	-0.109346
-0.246595	-0.951571	-0.109279
-0.238313	-0.9528	-0.109346
-0.230083	-0.954005	-0.109308
-0.220882	-0.952523	-0.111441
-0.212833	-0.954105	-0.110841
-0.20347	-0.956578	-0.113492
-0.193912	-0.95479	-0.116136
-0.185569	-0.956443	-0.115937
-0.175082	-0.955831	-0.12113
-0.16656	-0.956906	-0.121255
-0.156863	-0.959142	-0.124261
-0.147041	-0.956966	-0.127224
-0.137402	-0.958949	-0.130085
-0.124696	-0.956192	-0.134749
-0.116192	-0.957051	-0.134471
-0.105776	-0.955928	-0.139576
-0.0970357	-0.956366	-0.139556
-0.0862225	-0.955112	-0.144919
-0.0761657	-0.952122	-0.147748
-0.0661642	-0.95363	-0.150657
-0.0558874	-0.950606	-0.153629
-0.0447418	-0.948639	-0.159228
-0.035575	-0.948196	-0.15958
-0.0242727	-0.946009	-0.165395
-0.0156731	-0.943639	-0.169715
-0.00439436	-0.94087	-0.169939
0.0043815	-0.938844	-0.173792
0.0152345	-0.939083	-0.177077
0.0262066	-0.934638	-0.180454
0.0357821	-0.932334	-0.182068
0.044546	-0.92936	-0.186237
0.05746	-0.926555	-0.18967
0.0665969	-0.922801	-0.194466
0.0784476	-0.922691	-0.195478
0.0874812	-0.918714	-0.200337
0.0982196	-0.912805	-0.203978
0.107709	-0.908939	-0.205854
0.115886	-0.908357	-0.204546
0.124453	-0.903892	-0.208696
0.133061	-0.898466	-0.207292
0.144525	-0.897045	-0.20781
0.153673	-0.892213	-0.209179
0.159425	-0.888741	-0.207193
0.168137	-0.884118	-0.208185
0.176669	-0.878492	-0.203342
0.185292	-0.87365	-0.204017
0.19157	-0.870488	-0.198532
0.199718	-0.865588	-0.198726
0.208667	-0.86117	-0.1957
0.21631	-0.854985	-0.19679
0.22152	-0.850518	-0.19209
0.227703	-0.847573	-0.190246
0.232637	-0.843065	-0.185294
0.241799	-0.839033	-0.185656
0.246257	-0.833563	-0.181247
0.249458	-0.827888	-0.179117
0.257793	-0.823077	-0.179505
0.261388	-0.817273	-0.175185
0.264844	-0.811993	-0.170234
0.271221	-0.806187	-0.166881
0.274172	-0.800405	-0.161649
0.276092	-0.7941	-0.158881
0.280991	-0.790871	-0.153145
0.284197	-0.785858	-0.151075
0.28955	-0.779231	-0.148115
0.291012	-0.77225	-0.146414
0.292239	-0.769292	-0.139213
0.293664	-0.763653	-0.13361
0.295519	-0.757451	-0.128512
0.296287	-0.75423	-0.121081
0.300199	-0.747811	-0.11697
0.300464	-0.740585	-0.114596
0.303416	-0.736644	-0.109173
0.302552	-0.729811	-0.106322
0.305937	-0.722764	-0.103305
0.304391	-0.718427	-0.0990864
0.307045	-0.711802	-0.0953701
0.30889	-0.703835	-0.0950594
0.310337	-0.696024	-0.0891905
0.308736	-0.68879	-0.0866553
0.310232	-0.681159	-0.0855979
0.311657	-0.673336	-0.0852496
0.312777	-0.669056	-0.0804771
0.312035	-0.660794	-0.0765634
0.313072	-0.652621	-0.0760878
0.313942	-0.644571	-0.0756747
0.317538	-0.63605	-0.0771386
0.317258	-0.630988	-0.0751264
0.316529	-0.622613	-0.0767818
0.320074	-0.613819	-0.0788871
0.3196	-0.604909	-0.0766071
0.319338	-0.596006	-0.0790913
0.322087	-0.590231	-0.0787538
0.322173	-0.582393	-0.078364
0.322064	-0.573556	-0.0807557
0.325883	-0.564821	-0.0829485
0.326624	-0.556813	-0.0832494
0.326545	-0.54821	-0.0856601
0.327638	-0.540307	-0.0857374
0.330442	-0.531116	-0.0847602
0.331317	-0.522949	-0.084596
0.332074	-0.514958	-0.0838939
0.333115	-0.507018	-0.0832887
0.33443	-0.499117	-0.082972
0.335884	-0.491194	-0.0827735
0.337271	-0.483174	-0.0826673
0.338679	-0.475122	-0.0825209
0.337322	-0.467659	-0.0806524
0.339723	-0.46042	-0.0778485
0.341268	-0.452368	-0.0775519
0.34289	-0.444275	-0.077187
0.342222	-0.433808	-0.0771951
0.344818	-0.426207	-0.074868
0.346128	-0.418235	-0.074486
0.344711	-0.410679	-0.0722886
0.346889	-0.403176	-0.0694496
0.348005	-0.394642	-0.0691419
0.347272	-0.38745	-0.0647532
0.348329	-0.379023	-0.064102
0.349597	-0.370371	-0.0640084
0.34857	-0.363031	-0.0597326
0.349384	-0.35439	-0.0594167
0.348328	-0.346892	-0.0552038
0.349062	-0.338125	-0.0548363
0.350691	-0.329993	-0.0523807
0.348254	-0.321685	-0.0504566
0.349578	-0.31351	-0.0477427
0.347223	-0.305158	-0.045961
0.345761	-0.297455	-0.0416997
0.34333	-0.288858	-0.039908
0.343945	-0.283105	-0.0357646
0.340778	-0.274707	-0.0335718
0.338886	-0.266634	-0.0294884
0.33531	-0.260546	-0.0259816
0.335466	-0.25214	-0.0230165
0.332126	-0.246685	-0.0173148
0.32892	-0.238971	-0.0122501
0.326155	-0.230942	-0.00780203
0.321802	-0.224788	-0.00392616
0.318351	-0.217301	0.00550866
0.314182	-0.211445	0.0115457
0.308595	-0.205686	0.0207696
0.304656	-0.197246	0.0256585
0.299166	-0.190908	0.0337943
0.296613	-0.184353	0.0383169
0.290003	-0.175246	0.043006
0.284453	-0.171734	0.0496555
0.27721	-0.166086	0.0580784
0.269974	-0.158735	0.06352
0.264354	-0.152813	0.0686049
0.257182	-0.146809	0.0760375
0.252582	-0.139605	0.0777096
0.24479	-0.136743	0.0861064
0.23645	-0.131188	0.0937586
0.230328	-0.123579	0.0974314
0.222602	-0.118074	0.104083
0.215889	-0.111196	0.107876
0.209759	-0.105424	0.113229
0.200281	-0.10001	0.118242
0.193229	-0.0936302	0.121749
0.184492	-0.0892099	0.128046
0.177013	-0.0831607	0.131298
