-2.76295	0.657533
-3.1787	0.72316
-5.17394	1.03327
-25.8223	4.70893
-178.835	19.2509
-220.277	-74.2333
-117.831	-185.236
-211.213	-208.278
-244.601	-212.679
-275.467	-229.582
-304.928	-250.318
-340.054	-278.836
-368.581	-301.956
-400.032	-326.877
-434.836	-354.241
-465.432	-379.318
-493.458	-401.784
-526.763	-428.109
-556.818	-451.79
-591.46	-480.381
-618.92	-501.698
-653.498	-530.027
-679.835	-551.59
-709.468	-575.551
-736.243	-597.09
-765.93	-620.933
-793.835	-643.333
-824.372	-667.834
-855.04	-692.404
-892.48	-722.383
-920.251	-744.571
-950.13	-768.41
-979.605	-791.877
-1010.83	-815.362
-1040.76	-838.232
-1073	-862.043
-1103.13	-884.86
-1135.75	-910.162
-1166.87	-934.396
-1201.12	-961.014
-1246.98	-996.599
-1280.02	-1020.57
-1317	-1048.04
-1359.86	-1080.59
-1396.97	-1108.78
-1432.26	-1135.44
-1470.46	-1164.12
-1503.95	-1188.99
-1542.48	-1216.15
-1575.91	-1239.81
-1611.12	-1265.26
-1644.19	-1289.22
-1678.88	-1314.3
-1711.93	-1338.01
-1746.65	-1362.88
-1779.71	-1386.47
-1819.61	-1413.69
-1862.32	-1443.4
-1908.78	-1476.41
-1943.06	-1500.68
-1980.44	-1527.3
-2014.6	-1551.55
-2051.08	-1577.51
-2085.18	-1601.79
-2122.05	-1628.17
-2156.94	-1653.21
-2196.35	-1681.62
-2235.07	-1709.62
-2272.68	-1736.88
-2310.23	-1762.5
-2348.19	-1788.91
-2384.35	-1814.58
-2422.33	-1841.82
-2464.59	-1870.53
-2503.27	-1897.01
-2540.09	-1922.64
-2578.71	-1949.72
-2615.16	-1975.26
-2656.18	-2003.97
-2692.77	-2029.48
-2733.47	-2057.89
-2770.12	-2083.48
-2809.08	-2110.72
-2848.68	-2136.79
-2891.33	-2165.46
-2932.01	-2193.33
-2978.17	-2225.35
-3015.64	-2251.36
-3059.68	-2281.96
-3098.85	-2307.41
-3141.19	-2335.57
-3178.76	-2361.03
-3221.5	-2390.43
-3262.44	-2418.74
-3305.38	-2448.48
-3343.26	-2474.79
-3385	-2503.86
-3425.42	-2532.15
-3465.9	-2560.61
-3504.07	-2587.61
-3544.21	-2616.08
-3582.01	-2643.04
-3622.72	-2672.13
-3661.55	-2700.04
-3702.8	-2729.72
-3741.2	-2757.52
-3783.42	-2786.19
-3826.86	-2816.27
-3868.63	-2845.83
-3910.32	-2875.66
-3963.64	-2913.7
-4006.37	-2942.37
-4051.85	-2973.36
-4091.27	-3000.73
-4133.07	-3030.04
-4172.44	-3057.74
-4213.85	-3086.85
-4256.31	-3116.7
-4300.31	-3147.67
-4343.34	-3178.11
-4389.87	-3211.12
-4429.51	-3239.46
-4471.65	-3269.65
-4519.74	-3304.16
-4562.42	-3334.99
-4607.65	-3365.68
-4657.65	-3400.26
-4698.43	-3429.09
-4743.12	-3461.01
-4786.84	-3492.36
-4833.16	-3525.5
-4878.54	-3558.02
-4921.97	-3589.21
-4967.94	-3622.3
-5010.43	-3653.01
-5051.92	-3683.14
-5094.92	-3714.4
-5136.93	-3745.05
-5180.47	-3776.84
-5224.54	-3809.09
-5283.82	-3852.24
-5325.63	-3880.92
-5371.23	-3912.81
-5412.95	-3942.64
-5458.66	-3975.59
-5502.88	-4007.54
-5548.23	-4040.23
-5595.7	-4074.43
-5642.23	-4107.99
-5686.74	-4140.19
-5739.01	-4177.97
-5785.14	-4211.49
-5839.56	-4250.99
-5901.23	-4295.78
-5945.41	-4328.15
-5997.17	-4363.61
-6042.94	-4395.34
-6101.91	-4437.17
-6149.88	-4471.46
-6194.78	-4503.6
-6236.67	-4533.5
-6282.29	-4566.03
-6328	-4598.6
-6373.23	-4630.89
-6417.47	-4662.51
-6462.26	-4694.6
-6506.06	-4726.01
-6551.96	-4758.98
-6594.14	-4791.7
-6638.61	-4825.59
-6680.77	-4857.19
-6725.72	-4890.57
-6766.68	-4923.5
-6810.36	-4958.11
-6854.32	-4992.45
-6898.36	-5026.71
-6939.72	-5059.09
-6987.3	-5096.2
-7030.06	-5129.92
-7079.43	-5166.14
-7122.15	-5197.97
-7172.39	-5236
-7216.45	-5267.24
-7262.85	-5300.67
-7306.3	-5332.42
-7354.1	-5365.03
-7398.97	-5395.83
-7446.23	-5428.83
-7492.19	-5458.48
-7542.08	-5491.33
-7587.34	-5521.27
-7635.19	-5553.19
-7680.9	-5583.39
-7729.6	-5613
-7775.17	-5640.68
-7824.24	-5671.39
-7870.42	-5700.29
-7919.44	-5728.58
-7964.25	-5754.26
-8012.15	-5782.63
-8058.3	-5810.02
-8111.05	-5841.91
-8155.39	-5867.94
-8202.48	-5895.81
-8245.4	-5918.2
-8292.75	-5944.17
-8338.07	-5969.58
-8387.4	-5995.33
-8432.87	-6019.09
-8487.14	-6049.23
-8529.14	-6068.87
-8573.03	-6090.35
-8621.9	-6115.7
-8664.9	-6134.77
-8705.25	-6152.74
-8755.66	-6174.64
-8799.1	-6193.09
-8845.59	-6211.16
-8888.12	-6227.74
-8929.92	-6241.56
-8965.46	-6252.63
-9001.65	-6261.75
-9043.44	-6271.66
-9081.82	-6277.7
-9109.31	-6276.09
-9139.25	-6274.35
-9171.97	-6272.37
-9189.54	-6260.65
-9199.51	-6243.14
-9210.7	-6224.46
-9205.37	-6191.31
-9207.27	-6160.47
-9195.58	-6122.55
-9181.64	-6077.29
-9160	-6027.43
-9123	-5964.73
-9076.45	-5897.84
-9031.01	-5831.28
-8979.32	-5761.55
-8926.52	-5690.16
-8884.93	-5628.97
-8841.01	-5565.16
-8801.66	-5508.38
-8790.88	-5474.72
-8798.48	-5457.6
-8822.96	-5452.89
-8854.83	-5455.68
-8899.65	-5467.33
-8966.77	-5497.68
-9036.08	-5531.09
-9108.34	-5566.81
-9174.57	-5597.44
-9246.96	-5634.63
-9310.38	-5663.77
-9369.21	-5688.24
-9429.12	-5712.38
-9490.64	-5737.13
-9552.68	-5757.9
-9605.54	-5776.2
-9653.25	-5789.06
-9698.86	-5801.23
-9751.07	-5818.88
-9805.59	-5835.25
-9860.65	-5856.46
-9915.58	-5880.89
-9974.03	-5907.89
-10030.7	-5938.25
-10092.9	-5976.12
-10152.2	-6019.03
-10197.2	-6059.5
-10215.9	-6092.44
-10211.1	-6114.29
-10165.4	-6118.84
-10073.2	-6102.03
-9911.16	-6051.72
-9664.62	-5958.83
-9332.45	-5819.93
-8872.12	-5613.43
-8250.44	-5320.21
-7470.17	-4934.95
-6579.99	-4479.34
-5581.51	-3955.28
-4642.62	-3447.57
-3948.53	-3070.36
-3565.54	-2862.75
-3350.53	-2754.25
-3198.31	-2679.91
-3097.18	-2637.53
-3024.42	-2617.27
-2963.51	-2601.14
-2909.11	-2587.78
-2873.04	-2586.6
-2837.81	-2584.55
-2813.89	-2592.42
-2808.85	-2610.45
-2805.73	-2632.02
-2803.96	-2651.97
-2804.36	-2675.26
-2808.67	-2703.73
-2822.81	-2734.21
-2837.11	-2763.33
-2850.61	-2792.51
-2864.44	-2820.16
-2878.24	-2847.72
-2889.89	-2873.22
-2902.02	-2898.24
-2913.78	-2922.57
-2923.77	-2944.02
-2932.99	-2962.56
-2940.68	-2979.63
-2947.68	-2995.32
-2953.44	-3008.92
-2958.44	-3022.04
-2962.43	-3032.42
-2966.52	-3042.87
-2969.65	-3052.08
-2972.22	-3058.31
-2973.6	-3065.68
-2975.07	-3070.48
-2975.95	-3077.25
-2977.25	-3080.65
-2978.63	-3084.17
-2978.03	-3082.05
-2977.89	-3081.49
-2976.3	-3076.92
-2973.22	-3069.96
-2968.86	-3060.04
-2966.61	-3054.51
-2962.94	-3045.43
-2957.4	-3032.92
-2950.24	-3017.65
-2945.36	-3005.75
-2938.78	-2990.21
-2930.39	-2971.54
-2924.23	-2956.09
-2921.24	-2945.48
-2915.09	-2928.8
-2911.45	-2915.64
-2910.01	-2905.21
-2910.78	-2897.46
-2912.81	-2891
-2916.86	-2886.76
-2922.14	-2883.81
