34	1	1	0	-1.3504301309586	0.22467668354511	0.49970570206642	-2.6105170249939	0.5406191945076	-0.84762078523636	2	209	
34	1	1	0.058	-1.3437802791595	0.2296356856823	0.49895387887955	-2.7090425491333	0.45373433828354	-0.79549080133438	2	209	
34	1	1	0.044	-1.3353463411331	0.23593908548355	0.49821338057518	-2.6988661289215	0.46457585692406	-0.80133163928986	2	209	
34	1	1	0.047	-1.323695898056	0.24470934271812	0.49736461043358	-2.6829118728638	0.47978758811951	-0.80964934825897	2	209	
34	1	1	0.05	-1.3092546463013	0.25564381480217	0.49639815092087	-2.6669063568115	0.49414139986038	-0.81775099039078	2	209	
34	1	1	0.045	-1.2924731969833	0.26839822530746	0.49553453922272	-2.6562743186951	0.50345432758331	-0.82313239574432	2	209	
34	1	1	0.052	-1.1564121246338	0.3727311193943	0.49237561225891	-2.5791251659393	0.56852495670319	-0.86549270153046	36	221	
34	1	1	0.044	-0.99232709407806	0.5010701417923	0.49290186166763	-2.4641013145447	0.64952254295349	-0.93291682004929	122	234	
34	1	1	0.05	-0.92705988883972	0.55564492940903	0.49050280451775	-2.5037434101105	0.62402629852295	-0.90293663740158	132	239	
34	1	1	0.047	-0.93492776155472	0.55009126663208	0.49012258648872	-2.5353062152863	0.60279089212418	-0.88295632600784	119	239	
34	1	1	0.055	-0.94042664766312	0.5459930896759	0.49005633592606	-2.5515406131744	0.59153032302856	-0.8730006814003	112	239	
34	1	1	0.044	-0.97872740030289	0.51556044816971	0.49196976423264	-2.6184151172638	0.54608619213104	-0.83472865819931	76	238	
34	1	1	0.05	-0.98887896537781	0.49395185709	0.50017958879471	-2.5941693782806	0.57545948028564	-0.83943277597427	93	238	
34	1	1	0.05	-0.99308288097382	0.48864045739174	0.5005099773407	-2.5940582752228	0.575843334198	-0.83875495195389	92	238	
34	1	1	0.05	-0.99491268396378	0.48285534977913	0.50099790096283	-2.5863237380981	0.58269798755646	-0.84251594543457	96	238	
34	1	1	0.05	-0.99397575855255	0.47695228457451	0.50139218568802	-2.5779728889465	0.59033834934235	-0.8472273349762	101	238	
34	1	1	0.055	-0.9966881275177	0.46753749251366	0.50164973735809	-2.5784039497375	0.59071850776672	-0.84698277711868	102	238	
