0	-0.550004	0.100014	0.509693	0.705029	0.00673055	-0.709146	121	153	0.0122646	-0.105884
0.043	-0.549969	0.0999098	0.509522	0.702459	0.0164545	-0.711534	122	155	0.0365062	-0.327593
0.042	-0.549811	0.0993951	0.509345	0.70184	0.0211974	-0.712019	124	156	0.0867614	-0.803207
0.045	-0.549475	0.0982195	0.509272	0.702905	0.0211002	-0.710971	127	155	0.190005	-1.83691
0.043	-0.548975	0.0963198	0.50917	0.705167	0.0180968	-0.70881	131	153	0.403418	-4.12387
0.065	-0.548371	0.0937532	0.509161	0.708233	0.0139564	-0.705841	136	150	0.804801	-9.15129
0.036	-0.547756	0.0906437	0.509118	0.711874	0.00949629	-0.702243	140	146	0.881371	-14.8871
0.057	-0.547252	0.0871383	0.509163	0.71549	0.00499226	-0.698605	145	143	0.782581	-17.6346
0.042	-0.546982	0.0833868	0.509168	0.71881	0.000839411	-0.695206	150	139	0.821904	-18.1603
0.058	-0.547072	0.0795376	0.509253	0.721897	-0.00275869	-0.691995	154	135	0.719803	-16.7004
0.043	-0.54763	0.0757165	0.509287	0.724481	-0.00612278	-0.689268	158	131	0.381557	-12.139
0.052	-0.548762	0.0720432	0.509391	0.726403	-0.00917881	-0.687208	161	127	-0.0608248	-6.62994
0.055	-0.550541	0.0686207	0.509434	0.72761	-0.0119694	-0.685886	165	124	-0.0898979	-5.9143
0.043	-0.553026	0.0655499	0.509538	0.728413	-0.0141137	-0.684993	167	120	-0.179742	-5.17892
0.057	-0.556248	0.062906	0.509575	0.728756	-0.015894	-0.684589	169	117	-0.225394	-4.68715
0.043	-0.560231	0.0607544	0.509669	0.728463	-0.017371	-0.684865	171	115	-0.252384	-4.36875
0.059	-0.564971	0.0591417	0.509694	0.727809	-0.0182303	-0.685537	172	113	-0.284923	-4.12883
0.041	-0.570453	0.0581041	0.509775	0.726841	-0.0184122	-0.686559	172	112	-0.307445	-4.04521
0.063	-0.576645	0.0576474	0.509789	0.725375	-0.0180943	-0.688116	172	111	-0.332138	-3.92716
0.037	-0.583505	0.0577623	0.509862	0.723509	-0.0173607	-0.690097	172	110	-0.358466	-3.79584
0.056	-0.59097	0.058418	0.509873	0.721551	-0.0166162	-0.692162	171	110	-0.376224	-3.81562
0.044	-0.598974	0.0595813	0.509948	0.719498	-0.0157088	-0.694317	170	111	-0.382614	-3.90138
0.058	-0.607445	0.0612131	0.509963	0.717335	-0.0143386	-0.696581	169	111	-0.403336	-3.89337
0.042	-0.616308	0.0632631	0.510046	0.715235	-0.0127978	-0.698766	168	112	-0.412201	-3.95126
0.054	-0.625488	0.0656697	0.510071	0.713325	-0.0114064	-0.70074	167	113	-0.420754	-4.02059
0.055	-0.634915	0.0683726	0.510163	0.711657	-0.00998147	-0.702457	165	115	-0.421553	-4.25525
0.04	-0.644526	0.0713134	0.510199	0.709997	-0.00840667	-0.704154	164	116	-0.429225	-4.34293
0.057	-0.654265	0.0744288	0.510301	0.708434	-0.00684322	-0.705744	163	118	-0.423313	-4.51565
0.043	-0.664074	0.0776551	0.510344	0.707205	-0.00548189	-0.706987	162	120	-0.414318	-4.72074
0.052	-0.673905	0.0809311	0.510453	0.706281	-0.00406675	-0.70792	161	122	-0.403392	-4.9469
0.057	-0.683722	0.0842	0.5105	0.705566	-0.00274494	-0.708639	160	123	-0.407788	-5.08156
0.041	-0.693498	0.0874017	0.51061	0.704977	-0.00183878	-0.709228	159	125	-0.392469	-5.3708
0.053	-0.70321	0.0904904	0.510657	0.70447	-0.00129766	-0.709733	158	127	-0.370865	-5.74688
0.053	-0.712838	0.0934306	0.510764	0.704026	-0.000643373	-0.710174	158	128	-0.362326	-5.85731
0.054	-0.722368	0.0961923	0.510807	0.703863	-0.000222378	-0.710336	157	129	-0.358929	-6.11824
0.04	-0.731789	0.0987447	0.51091	0.703852	-0.000223561	-0.710346	157	131	-0.321953	-6.46127
0.055	-0.741099	0.101073	0.510948	0.70395	-0.000259195	-0.710249	156	132	-0.307266	-6.86971
0.045	-0.750298	0.103167	0.511044	0.704036	-0.00020875	-0.710164	156	133	-0.288417	-7.10414
0.066	-0.759392	0.105016	0.511075	0.704132	-0.000393112	-0.710069	156	133	-0.297841	-7.13956
0.034	-0.768383	0.10661	0.511165	0.704416	-0.00100475	-0.709786	156	134	-0.276781	-7.39351
0.05	-0.777277	0.107956	0.511189	0.704827	-0.00184562	-0.709377	156	135	-0.246767	-7.76232
0.05	-0.786087	0.109067	0.511272	0.705267	-0.00237422	-0.708938	157	135	-0.247622	-7.6462
0.05	-0.794829	0.109958	0.51129	0.705903	-0.00295226	-0.708302	157	135	-0.258371	-7.66705
0.05	-0.803521	0.110635	0.511369	0.706586	-0.00380752	-0.707616	157	136	-0.228829	-8.00267
0.05	-0.812186	0.111115	0.511382	0.707052	-0.00458292	-0.707147	158	136	-0.227604	-7.9144
0.05	-0.820845	0.111415	0.511455	0.707552	-0.0051734	-0.706642	158	136	-0.237602	-7.94433
0.05	-0.829514	0.111547	0.511464	0.708044	-0.00593527	-0.706143	158	137	-0.206346	-8.28174
0.05	-0.83821	0.111526	0.511534	0.708308	-0.00645872	-0.705874	159	137	-0.20795	-8.15378
0.051	-0.846947	0.111364	0.511539	0.708614	-0.00687476	-0.705563	159	138	-0.182081	-8.40653
0.049	-0.855734	0.111066	0.511604	0.708935	-0.00715774	-0.705238	159	138	-0.188142	-8.48009
0.052	-0.864583	0.110635	0.511605	0.709064	-0.0074822	-0.705104	159	138	-0.198046	-8.51025
0.048	-0.873502	0.110069	0.511667	0.709031	-0.00803629	-0.705131	159	139	-0.165359	-8.83636
0.053	-0.882492	0.109377	0.511664	0.708925	-0.00851061	-0.705233	159	140	-0.123411	-9.25986
0.047	-0.891549	0.108567	0.511723	0.708811	-0.00853906	-0.705347	159	141	-0.0819764	-9.65477
0.054	-0.900672	0.107638	0.511717	0.708713	-0.00835631	-0.705447	158	141	-0.0854924	-10.0349
0.046	-0.909856	0.106576	0.511772	0.70839	-0.00839955	-0.705771	158	142	-0.0425869	-10.4499
0.05	-0.919093	0.10537	0.511762	0.707961	-0.00867452	-0.706198	158	143	0.0109803	-10.9623
0.05	-0.928371	0.104018	0.511814	0.707723	-0.00874755	-0.706436	157	144	0.0723031	-11.8438
0.05	-0.937678	0.102518	0.511802	0.707437	-0.00868907	-0.706723	156	145	0.150097	-12.9403
0.05	-0.947006	0.100861	0.511851	0.7069	-0.00853001	-0.707262	155	146	0.242343	-14.2211
