0	-1.35044	0.22507	0.499701	0.568033	0.450317	0.688878	14	138	-0.614426	0.766934
0.038	-1.35059	0.225085	0.499566	0.607773	0.444569	0.658004	7	144	-0.679224	0.76898
0.04	-1.34878	0.224761	0.499359	0.630297	0.444128	0.63677	2	146	-0.699522	0.754288
0.05	-1.34381	0.223999	0.499074	0.635448	0.448367	0.628628	0	145	-0.704218	0.750271
0.06	-1.33531	0.222918	0.498557	0.62957	0.454437	0.630182	1	141	-0.701857	0.752929
0.041	-1.32339	0.221748	0.497985	0.618078	0.459794	0.637627	4	137	-0.692318	0.755972
0.057	-1.30842	0.220704	0.497307	0.604274	0.463203	0.648302	7	131	-0.676656	0.768752
0.044	-1.29094	0.219936	0.496722	0.590196	0.465032	0.659859	11	126	-0.659325	0.778395
0.056	-1.27147	0.219517	0.496153	0.576826	0.465927	0.670958	14	119	-0.640549	0.796556
0.045	-1.25053	0.219481	0.495752	0.564619	0.46677	0.680684	18	113	-0.625795	0.807502
0.056	-1.22859	0.219851	0.495401	0.553573	0.4679	0.688931	25	106	-0.628524	0.806145
0.045	-1.20606	0.220682	0.495222	0.542867	0.4684	0.697063	31	100	-0.624579	0.806885
0.063	-1.18332	0.222005	0.495078	0.532384	0.46807	0.705321	38	93	-0.626161	0.806588
0.04	-1.16075	0.22382	0.495077	0.522529	0.4672	0.713224	45	86	-0.62812	0.806416
0.044	-1.13871	0.226099	0.495076	0.513175	0.466289	0.720574	52	80	-0.629157	0.803575
0.061	-1.11755	0.22882	0.495179	0.504874	0.465161	0.727137	58	74	-0.628248	0.804094
0.039	-1.09756	0.231947	0.495241	0.498096	0.463948	0.732566	64	68	-0.630143	0.803366
0.05	-1.07901	0.235443	0.495367	0.492833	0.46293	0.736758	69	64	-0.62789	0.801328
0.056	-1.0621	0.23928	0.495421	0.489313	0.46185	0.739775	74	59	-0.630777	0.800072
0.044	-1.04697	0.24343	0.495516	0.487327	0.460708	0.741795	78	56	-0.629865	0.798223
0.056	-1.03373	0.247862	0.495525	0.486654	0.459572	0.742941	82	53	-0.631974	0.795745
0.048	-1.02241	0.252551	0.495573	0.487261	0.458197	0.743393	85	51	-0.632154	0.794998
0.045	-1.01302	0.25746	0.495539	0.488893	0.456748	0.743213	87	50	-0.630609	0.795594
0.056	-1.00553	0.26255	0.495553	0.491812	0.455223	0.742222	89	49	-0.632066	0.795859
0.044	-0.999867	0.267779	0.4955	0.495597	0.453775	0.740589	91	50	-0.632857	0.792197
0.058	-0.99592	0.273114	0.495514	0.499978	0.451916	0.738779	92	51	-0.632953	0.792364
0.051	-0.993556	0.278509	0.495477	0.504891	0.449685	0.736796	94	54	-0.634465	0.786175
0.042	-0.992629	0.283906	0.495523	0.510188	0.446778	0.734913	94	56	-0.63374	0.788902
0.049	-0.992967	0.289218	0.495531	0.515667	0.443823	0.732877	95	60	-0.634053	0.784798
0.05	-0.994398	0.294351	0.49563	0.521301	0.440925	0.730637	95	63	-0.634594	0.785201
0.05	-0.996735	0.299215	0.495696	0.526793	0.438219	0.728323	95	67	-0.634592	0.783195
0.05	-0.999797	0.303716	0.495852	0.532083	0.435875	0.725879	95	71	-0.635344	0.780442
0.05	-1.00341	0.307787	0.495972	0.537091	0.433714	0.723481	95	75	-0.636597	0.777038
0.05	-1.0074	0.311355	0.496175	0.541678	0.431673	0.721279	94	78	-0.63667	0.777869
0.05	-1.01161	0.314355	0.496332	0.545708	0.430324	0.719044	94	82	-0.638093	0.772701
0.05	-1.01591	0.31674	0.496563	0.549255	0.429339	0.716929	93	84	-0.639479	0.773261
0.05	-1.02017	0.31848	0.496739	0.552119	0.428924	0.714974	92	87	-0.639024	0.770787
0.05	-1.02429	0.31956	0.49698	0.554554	0.429103	0.71298	91	89	-0.639704	0.769037
0.05	-1.02821	0.319994	0.497158	0.556647	0.429625	0.711032	90	91	-0.640051	0.766297
0.05	-1.03183	0.319804	0.497397	0.558356	0.430361	0.709245	89	92	-0.641201	0.764811
0.05	-1.03512	0.319022	0.49757	0.559523	0.431422	0.707679	88	93	-0.641639	0.762538
0.05	-1.03802	0.317692	0.497801	0.560201	0.432737	0.706338	88	94	-0.644044	0.757028
0.05	-1.04051	0.315873	0.497965	0.560382	0.433875	0.705496	87	94	-0.644062	0.756052
0.05	-1.0426	0.313614	0.498187	0.560179	0.434996	0.704967	87	94	-0.645991	0.752234
0.05	-1.04428	0.310965	0.498342	0.559577	0.436255	0.704666	86	93	-0.645841	0.752582
0.05	-1.0456	0.307974	0.498555	0.55869	0.437792	0.704417	86	93	-0.646462	0.747893
0.05	-1.04657	0.304707	0.498702	0.557742	0.439297	0.704232	86	92	-0.648184	0.744835
0.05	-1.04726	0.301233	0.498908	0.556712	0.440421	0.704344	86	91	-0.649259	0.742142
0.05	-1.04769	0.297603	0.499048	0.555482	0.441462	0.704664	86	90	-0.649876	0.739443
0.05	-1.04791	0.293865	0.499246	0.554257	0.442386	0.705048	86	88	-0.651675	0.738701
0.05	-1.04799	0.290057	0.499377	0.5529	0.443499	0.705415	86	87	-0.651871	0.735799
0.05	-1.04796	0.28623	0.499567	0.551643	0.444569	0.705725	87	86	-0.65481	0.730212
0.05	-1.0479	0.282438	0.499689	0.550498	0.445099	0.706285	87	85	-0.654807	0.727952
0.05	-1.04783	0.278716	0.499867	0.549566	0.445202	0.706946	87	84	-0.654791	0.726237
0.05	-1.04782	0.275077	0.499978	0.548959	0.445301	0.707355	88	83	-0.658023	0.721637
0.05	-1.0479	0.271536	0.500144	0.54837	0.445249	0.707844	88	83	-0.656969	0.718285
0.05	-1.04808	0.268103	0.500241	0.547987	0.444905	0.708357	89	82	-0.660417	0.714342
0.05	-1.04839	0.264779	0.500394	0.547724	0.444352	0.708907	89	82	-0.659732	0.711668
0.05	-1.04885	0.261552	0.500478	0.547554	0.443804	0.709382	90	82	-0.662117	0.706254
0.05	-1.04948	0.258415	0.500618	0.547628	0.442988	0.709834	90	82	-0.662016	0.703926
0.05	-1.05028	0.255349	0.500688	0.547851	0.442137	0.710193	90	82	-0.662301	0.701567
0.05	-1.05125	0.252327	0.500815	0.548349	0.441485	0.710214	91	82	-0.665874	0.696211
0.05	-1.05238	0.249333	0.500874	0.548712	0.440892	0.710302	91	82	-0.666805	0.693544
0.05	-1.05366	0.246353	0.50099	0.548977	0.440329	0.710447	91	82	-0.667767	0.690964
0.05	-1.05509	0.243371	0.501038	0.549342	0.439984	0.710379	91	82	-0.669171	0.687997
0.05	-1.05667	0.24038	0.501143	0.549833	0.439757	0.710139	91	83	-0.669406	0.683033
0.05	-1.05838	0.237379	0.501181	0.550564	0.439341	0.709831	91	83	-0.671482	0.679957
0.05	-1.0602	0.234363	0.501278	0.551387	0.438797	0.709528	91	84	-0.672199	0.675199
0.05	-1.06211	0.231319	0.501307	0.552168	0.438246	0.709261	91	84	-0.674494	0.672236
0.05	-1.06409	0.228231	0.501395	0.552839	0.437763	0.709036	91	85	-0.675262	0.66742
0.05	-1.06611	0.225086	0.501417	0.553403	0.437353	0.708849	91	86	-0.676068	0.66246
0.05	-1.06817	0.221878	0.501498	0.554124	0.436698	0.70869	91	86	-0.678372	0.659578
0.05	-1.07023	0.218587	0.501513	0.554667	0.436229	0.708554	91	87	-0.679188	0.654564
0.05	-1.07227	0.215198	0.501587	0.555089	0.435883	0.708437	92	87	-0.684103	0.648651
0.05	-1.0743	0.211703	0.501596	0.555127	0.435504	0.70864	92	88	-0.684382	0.643622
0.05	-1.07629	0.208093	0.501664	0.555041	0.435025	0.709002	92	88	-0.685866	0.640575
0.05	-1.07826	0.204354	0.501666	0.555064	0.434738	0.709159	92	88	-0.687618	0.637055
0.051	-1.0802	0.200471	0.501729	0.555044	0.434833	0.709117	92	89	-0.688008	0.631159
0.049	-1.08214	0.196451	0.501727	0.555172	0.434914	0.708967	92	89	-0.690056	0.626874
0.052	-1.08405	0.192301	0.501785	0.555417	0.434884	0.708793	92	89	-0.692116	0.6226
0.048	-1.08594	0.188018	0.501778	0.55547	0.435074	0.708635	92	89	-0.694114	0.617974
0.053	-1.0878	0.183609	0.501832	0.555395	0.435383	0.708504	92	89	-0.695957	0.613216
0.047	-1.08964	0.179086	0.501821	0.555245	0.435747	0.708398	92	89	-0.697783	0.608263
0.054	-1.09145	0.174463	0.501872	0.555128	0.436039	0.70831	92	89	-0.699544	0.603354
0.046	-1.09325	0.169752	0.501858	0.555021	0.436296	0.708236	92	89	-0.701346	0.59834
0.05	-1.09504	0.164965	0.501906	0.554956	0.436481	0.708172	92	89	-0.703103	0.593386
0.05	-1.09683	0.160108	0.50189	0.554881	0.436665	0.708117	92	89	-0.704904	0.588316
0.05	-1.09861	0.155189	0.501936	0.554831	0.436808	0.708069	92	89	-0.706662	0.583292
0.05	-1.10039	0.150212	0.501918	0.55476	0.436965	0.708028	92	89	-0.708464	0.578151
0.05	-1.10217	0.145184	0.501962	0.554711	0.437085	0.707992	92	89	-0.710228	0.573061
0.05	-1.10395	0.140108	0.501942	0.554642	0.437223	0.707961	92	89	-0.712041	0.56786
0.05	-1.10574	0.134989	0.501984	0.554595	0.437325	0.707935	92	89	-0.713819	0.562716
0.05	-1.10753	0.12983	0.501963	0.554528	0.437447	0.707912	92	89	-0.715649	0.557466
0.05	-1.10933	0.124634	0.502003	0.554482	0.437537	0.707892	92	89	-0.717448	0.552275
0.05	-1.11114	0.119404	0.501981	0.554414	0.43765	0.707875	92	90	-0.717848	0.545136
0.05	-1.11296	0.114146	0.50202	0.554608	0.43743	0.70786	93	90	-0.722538	0.537554
0.05	-1.11478	0.108858	0.501996	0.554653	0.436903	0.70815	93	90	-0.7242	0.532939
0.05	-1.1166	0.103515	0.502034	0.554382	0.436537	0.708588	93	90	-0.725555	0.528293
0.05	-1.11842	0.0980987	0.502009	0.554073	0.436567	0.708811	93	90	-0.727134	0.523064
0.05	-1.12026	0.0926034	0.502046	0.553887	0.436783	0.708823	94	90	-0.731649	0.514946
0.051	-1.12211	0.0870371	0.50202	0.553544	0.436889	0.709025	94	90	-0.733258	0.509518
0.05	-1.12399	0.0814031	0.502056	0.553158	0.436864	0.709342	94	90	-0.734742	0.504251
0.05	-1.1259	0.0756967	0.502029	0.552941	0.436961	0.709451	94	90	-0.736574	0.498625
0.05	-1.12786	0.0699168	0.502064	0.55291	0.437133	0.709369	94	90	-0.738649	0.492805
0.05	-1.12988	0.0640659	0.502036	0.552935	0.437387	0.709193	94	90	-0.740934	0.486733
0.05	-1.13193	0.0581501	0.502071	0.552993	0.437626	0.709001	94	90	-0.743244	0.480662
0.05	-1.13403	0.0521747	0.502042	0.553015	0.437879	0.708828	94	90	-0.745617	0.474477
0.05	-1.13616	0.046146	0.502076	0.553036	0.438086	0.708683	94	90	-0.747954	0.468358
0.05	-1.13833	0.0400682	0.502047	0.553018	0.438301	0.708564	94	90	-0.75034	0.462145
0.05	-1.14053	0.0339459	0.502081	0.553007	0.438474	0.708466	94	91	-0.751246	0.454168
0.05	-1.14276	0.0277866	0.502052	0.553193	0.438374	0.708382	94	91	-0.753771	0.448154
0.05	-1.14501	0.0215853	0.502085	0.553492	0.438114	0.70831	94	91	-0.756313	0.442293
0.05	-1.14728	0.0153257	0.502056	0.553564	0.438123	0.708248	94	91	-0.758802	0.436111
0.05	-1.14954	0.00900096	0.502088	0.553475	0.438322	0.708194	95	91	-0.76387	0.427218
0.198	-1.1518	0.00261648	0.502059	0.553056	0.438433	0.708453	95	91	-0.765946	0.420822
0.035	-1.15407	-0.00382583	0.502092	0.552544	0.438418	0.708862	95	91	-0.767641	0.415074
0.05	-1.15636	-0.0103317	0.502062	0.552212	0.438515	0.70906	95	91	-0.769761	0.408756
0.051	-1.15868	-0.0169031	0.502094	0.552093	0.43868	0.70905	95	92	-0.770686	0.400416
0.05	-1.16105	-0.0235342	0.502064	0.552281	0.438638	0.70893	95	92	-0.773394	0.393881
0.05	-1.16344	-0.0302288	0.502096	0.552616	0.438459	0.70878	95	92	-0.776173	0.387427
0.05	-1.16586	-0.0370007	0.502065	0.552721	0.438548	0.708643	95	92	-0.778902	0.380634
0.05	-1.16828	-0.0438542	0.502097	0.552655	0.438815	0.70853	95	92	-0.781483	0.373695
0.05	-1.1707	-0.0507847	0.502067	0.552486	0.439175	0.708438	95	92	-0.784055	0.366563
0.05	-1.17314	-0.0577831	0.502098	0.55234	0.439479	0.708363	96	92	-0.789278	0.356922
0.05	-1.17557	-0.0648389	0.502068	0.551965	0.439561	0.708605	96	92	-0.791475	0.350119
0.05	-1.17802	-0.0719512	0.502099	0.55151	0.439495	0.708999	96	92	-0.793493	0.343509
0.05	-1.1805	-0.079128	0.502069	0.551215	0.439565	0.709186	96	92	-0.795836	0.336534
0.05	-1.18302	-0.0863728	0.5021	0.551112	0.439727	0.709166	96	92	-0.798422	0.329345
0.05	-1.18558	-0.0936849	0.502069	0.551077	0.439979	0.709036	96	93	-0.799773	0.320073
0.05	-1.18818	-0.101055	0.502101	0.55133	0.439916	0.708879	96	93	-0.802725	0.31285
0.05	-1.19081	-0.108486	0.50207	0.551665	0.43973	0.708734	96	93	-0.805787	0.305606
0.05	-1.19346	-0.115993	0.502101	0.551791	0.439765	0.708613	96	93	-0.80869	0.298186
0.05	-1.19611	-0.123582	0.50207	0.551693	0.440043	0.708517	96	93	-0.81152	0.29045
0.05	-1.19877	-0.131248	0.502102	0.55154	0.440363	0.708438	96	93	-0.814259	0.282673
0.05	-1.20143	-0.138983	0.502071	0.551371	0.440681	0.708371	96	93	-0.817037	0.274775
0.05	-1.20409	-0.146779	0.502102	0.551254	0.440919	0.708314	96	93	-0.819787	0.266942
0.05	-1.20677	-0.154631	0.502071	0.55114	0.441141	0.708265	96	93	-0.822593	0.25901
0.05	-1.20946	-0.162533	0.502102	0.551057	0.441313	0.708222	96	93	-0.825368	0.251126
