-0.0449313	0.022455
-0.060461	0.0192792
-0.0722075	0.0196049
-0.0766638	0.0214272
-0.0773693	0.0262958
-0.0785727	0.0311737
-0.0945396	0.0382274
-0.113772	0.0460187
-0.134814	0.0557384
-0.156802	0.0642827
-0.17668	0.072018
-0.197402	0.0794341
-0.215958	0.0866835
-0.231585	0.0288288
-0.254903	0.0313375
-0.265594	0.0316135
-0.288793	0.0392258
-0.296649	0.0401904
-0.31999	0.0493228
-0.328953	0.0497347
-0.339944	0.0461666
-0.357006	0.0486467
-0.360289	0.0513182
-0.370273	0.0516115
-0.37839	0.0523126
-0.385623	0.0562461
-0.389577	0.0647681
-0.393675	0.115063
-0.395773	0.117112
-0.395599	0.119206
-0.39634	0.120042
-0.398846	0.117894
-0.397922	0.115453
-0.400882	0.109664
-0.403126	0.105351
-0.408094	0.099779
-0.413411	0.0940538
-0.420754	0.089635
-0.428182	0.0839715
-0.437721	0.0786785
-0.447698	0.0735715
-0.460338	0.0703647
-0.474208	0.0668527
-0.487853	0.0629402
-0.501947	0.0608552
-0.515365	0.0587586
-0.52878	0.0587158
-0.542894	0.0570312
-0.556139	0.0559817
-0.566972	0.0559285
-0.579853	0.0552887
-0.589187	0.0540891
-0.59901	0.0528886
-0.607571	0.0499355
-0.61471	0.0475032
-0.622182	0.0457621
-0.627848	0.0426187
-0.63325	0.0381469
-0.636126	0.0325529
-0.639944	0.027965
-0.642406	0.0221861
-0.646857	0.0170301
-0.648916	0.0102885
-0.652127	0.00391946
-0.654296	-0.0021797
-0.657226	-0.010182
-0.660642	-0.0181079
-0.664282	-0.0240728
-0.66813	-0.0323553
-0.67401	-0.0391254
-0.679938	-0.0463769
-0.685977	-0.0542632
-0.690379	-0.0607814
-0.695582	-0.0679355
-0.701904	-0.0757308
-0.707441	-0.0821248
-0.714414	-0.0890174
-0.721007	-0.094534
-0.727461	-0.100593
-0.732096	-0.107186
-0.737243	-0.113962
-0.741141	-0.120816
-0.745863	-0.12759
-0.749442	-0.134351
-0.75383	-0.14102
-0.757	-0.147668
-0.760879	-0.154203
-0.761509	-0.162695
-0.760857	-0.168929
-0.7611	-0.176892
-0.761878	-0.182699
-0.760905	-0.190462
-0.761893	-0.198074
-0.760662	-0.205496
-0.760999	-0.212683
-0.762822	-0.221726
-0.761767	-0.228629
-0.761947	-0.237407
-0.763356	-0.244169
-0.763904	-0.25105
-0.763624	-0.260162
-0.766558	-0.267277
-0.766723	-0.274422
-0.770125	-0.281726
-0.770974	-0.291189
-0.773291	-0.298594
-0.775359	-0.305946
-0.779222	-0.313476
-0.780946	-0.32122
-0.784683	-0.329057
-0.78659	-0.334987
-0.788851	-0.343105
-0.791611	-0.351297
-0.794822	-0.357384
-0.796532	-0.365517
-0.798792	-0.373698
-0.799698	-0.381717
-0.80125	-0.389602
-0.803406	-0.397412
-0.804003	-0.405276
-0.805001	-0.41315
-0.804407	-0.421086
-0.80614	-0.428983
-0.806038	-0.436931
-0.805925	-0.44488
-0.805819	-0.452854
-0.807575	-0.460799
-0.807015	-0.468809
-0.808072	-0.476804
-0.808782	-0.484835
-0.809067	-0.494846
-0.808933	-0.502747
-0.810443	-0.510556
-0.811536	-0.518583
-0.812176	-0.528761
-0.812438	-0.536914
-0.812474	-0.545015
-0.81434	-0.553296
-0.813978	-0.561777
-0.815457	-0.572329
-0.816797	-0.580748
-0.816011	-0.589156
-0.817273	-0.597739
-0.816658	-0.606571
-0.816149	-0.615509
-0.815847	-0.624509
-0.815688	-0.633519
-0.815604	-0.64257
-0.81357	-0.651674
-0.811659	-0.658863
-0.809994	-0.668232
-0.808428	-0.677733
-0.806816	-0.687064
-0.805054	-0.6943
-0.801182	-0.703666
-0.797251	-0.711178
-0.795343	-0.72065
-0.791193	-0.728136
-0.788721	-0.737504
-0.78586	-0.744831
-0.780573	-0.754098
-0.776947	-0.761303
-0.773029	-0.768434
-0.768693	-0.775679
-0.763937	-0.782927
-0.758861	-0.79207
-0.755388	-0.798846
-0.749507	-0.80541
-0.745218	-0.811946
-0.740616	-0.818496
-0.735611	-0.824936
-0.730299	-0.831228
-0.724755	-0.8373
-0.719058	-0.843185
-0.713222	-0.84885
-0.707283	-0.854333
-0.701228	-0.859593
-0.695083	-0.864665
-0.688835	-0.869502
-0.682508	-0.874142
-0.678088	-0.880475
-0.671443	-0.884489
-0.664643	-0.888189
-0.657907	-0.891849
-0.651259	-0.897387
-0.644603	-0.900639
-0.637948	-0.905545
-0.631259	-0.910221
-0.622503	-0.9126
-0.615864	-0.916869
-0.609199	-0.919083
-0.602373	-0.921259
-0.593431	-0.925467
-0.586452	-0.927459
-0.579479	-0.931153
-0.572326	-0.934647
-0.564936	-0.935822
-0.557459	-0.938938
-0.549841	-0.940015
-0.544131	-0.941023
-0.536224	-0.9421
-0.528195	-0.943166
-0.522199	-0.944005
-0.514208	-0.946656
-0.50616	-0.948867
-0.500156	-0.948601
-0.492143	-0.95021
-0.484104	-0.951794
-0.478149	-0.953063
-0.470188	-0.954166
-0.462197	-0.955107
-0.456315	-0.955941
-0.448442	-0.958698
-0.440515	-0.959276
-0.432759	-0.961664
-0.425096	-0.962035
-0.417528	-0.964389
-0.409988	-0.966791
-0.402386	-0.967073
-0.394818	-0.969473
-0.387178	-0.970017
-0.379569	-0.972692
-0.371928	-0.975411
-0.364224	-0.976089
-0.356529	-0.978888
-0.348774	-0.979915
-0.340982	-0.981087
-0.333172	-0.982553
-0.325323	-0.984179
-0.31745	-0.985906
-0.309533	-0.987635
-0.301546	-0.987428
-0.29356	-0.989375
-0.285506	-0.989478
-0.277448	-0.991551
-0.269318	-0.991599
-0.261181	-0.993527
-0.252971	-0.993406
-0.244753	-0.995166
-0.236461	-0.994875
-0.228161	-0.996456
-0.219828	-0.997943
-0.21144	-0.999128
-0.202977	-0.998157
-0.194507	-0.999222
-0.186008	-1.00035
-0.177414	-0.999277
-0.16883	-1.00017
-0.160196	-1.00099
-0.151526	-1.00161
-0.142802	-1.002
-0.134004	-1.00034
-0.125201	-1.00077
-0.116369	-1.00127
-0.107441	-0.99956
-0.098522	-0.999806
-0.0895125	-0.998009
-0.0805118	-0.998159
-0.0733875	-0.996153
-0.0641089	-0.994111
-0.0547147	-0.992099
-0.0454522	-0.992052
-0.0362225	-0.989676
-0.0290074	-0.987
-0.0196546	-0.984302
-0.012183	-0.98155
-0.00267146	-0.978667
0.00483772	-0.975564
0.0143049	-0.97223
0.0217267	-0.968644
0.0291184	-0.964786
0.0365781	-0.96072
0.0440695	-0.956383
0.0515013	-0.951824
0.05883	-0.946979
0.0659732	-0.943869
0.0730101	-0.938304
0.07988	-0.932419
0.086544	-0.92839
0.0930669	-0.922146
0.0993794	-0.917569
0.105503	-0.912751
0.111447	-0.907514
0.117195	-0.902011
0.122788	-0.894333
0.12813	-0.888723
0.133267	-0.883061
0.138197	-0.877155
0.142922	-0.87095
0.149401	-0.864632
0.153539	-0.858139
0.157383	-0.851589
0.161139	-0.844936
0.164805	-0.838237
0.170304	-0.831464
0.173499	-0.824603
0.178389	-0.817664
0.183028	-0.810687
0.185376	-0.803572
0.187628	-0.79642
0.191922	-0.789218
0.194103	-0.781952
0.196121	-0.774589
0.200026	-0.769205
0.203741	-0.761573
0.207102	-0.753825
0.208218	-0.74614
0.209272	-0.74058
0.210496	-0.732865
0.211764	-0.725066
0.212949	-0.717366
0.213977	-0.709816
0.216777	-0.702306
0.217249	-0.694761
0.219406	-0.687165
0.219312	-0.681488
0.221066	-0.673612
0.222653	-0.665653
0.223949	-0.657813
0.225011	-0.650139
0.225877	-0.644448
0.226687	-0.636611
0.229397	-0.62866
0.229933	-0.620831
0.232317	-0.613133
0.232658	-0.60548
0.234987	-0.597817
0.237333	-0.590149
0.23758	-0.58434
0.239957	-0.576412
0.242457	-0.56836
0.242978	-0.560445
0.245648	-0.552675
0.246506	-0.544952
0.249499	-0.537219
0.250631	-0.529439
0.25189	-0.521588
0.253388	-0.513739
0.255079	-0.505838
0.25689	-0.49794
0.2568	-0.489943
0.258873	-0.481983
0.259074	-0.473929
0.261302	-0.465903
0.261525	-0.457776
0.261717	-0.449637
0.261986	-0.441436
0.264246	-0.433266
0.26431	-0.424988
0.264176	-0.41669
0.26594	-0.410333
0.267552	-0.401815
0.266866	-0.393106
0.268041	-0.384593
0.269125	-0.376184
0.268034	-0.367801
0.268927	-0.357428
0.269733	-0.349195
0.270328	-0.340956
0.270741	-0.332528
0.271029	-0.323871
0.269272	-0.315093
0.269588	-0.306277
0.26994	-0.297469
0.268155	-0.288556
0.268362	-0.277695
0.266506	-0.268888
0.266578	-0.260178
0.264538	-0.253137
0.262458	-0.243744
0.260406	-0.234125
0.26026	-0.226661
0.257914	-0.217096
0.255295	-0.209478
0.250674	-0.19979
0.248062	-0.192178
0.245378	-0.184567
0.242437	-0.174889
0.23911	-0.167293
0.235478	-0.159863
0.231566	-0.152343
0.227407	-0.144822
0.222989	-0.137342
0.218325	-0.130021
0.213433	-0.120866
0.208248	-0.11405
0.202787	-0.107442
0.199033	-0.100888
0.19284	-0.0962393
0.188314	-0.0895916
0.183478	-0.0830162
0.178282	-0.0768298
0.17082	-0.0709387
0.165279	-0.0653838
0.159652	-0.0600184
0.153796	-0.0548595
0.147702	-0.0498674
0.141475	-0.0431359
0.135069	-0.0387571
0.128606	-0.0327346
0.122009	-0.0288816
0.115342	-0.0251765
0.110563	-0.0214411
0.103604	-0.0177189
0.0965364	-0.0121516
0.0894926	-0.0089755
0.082541	-0.00411915
0.0755829	-0.00148557
0.0686002	0.00104441
0.0616302	0.00556243
0.0545667	0.00790495
0.0474635	0.00999833
0.0403476	0.0140529
0.0331946	0.0178522
0.0259463	0.0192953
0.0187025	0.0225769
0.0113726	0.0238485
0.0040115	0.025053
-0.00339448	0.0263416
-0.0108311	0.0275789
-0.0183182	0.028684
-0.0258407	0.0295609
-0.0333784	0.0321991
-0.0409942	0.0324517
-0.0486274	0.0344016
-0.0563338	0.0341452
-0.0640527	0.0357464
-0.0718052	0.0371786
-0.0776456	0.0382744
-0.0856429	0.039143
-0.0937208	0.0418668
-0.0997828	0.0423083
-0.107856	0.0446469
-0.115952	0.0469154
-0.121995	0.0470376
-0.129993	0.0492671
-0.138008	0.0516518
-0.145923	0.0519903
-0.151717	0.0544465
-0.159562	0.0570726
-0.16751	0.0577062
-0.175293	0.0604601
-0.183009	0.0614277
-0.190651	0.0625431
-0.198276	0.0639682
-0.205893	0.0655756
-0.213532	0.0672917
-0.223153	0.0690594
-0.230672	0.0708264
-0.238169	0.0706216
-0.245784	0.0726319
-0.253589	0.0727701
-0.263442	0.0749676
-0.271277	0.0750636
-0.27906	0.07708
-0.287037	0.0770164
-0.295149	0.0788864
-0.303414	0.0786752
-0.311729	0.0803843
-0.320132	0.0799976
-0.328553	0.0815178
-0.337012	0.0829
-0.345568	0.082053
-0.354123	0.0831293
-0.362728	0.0842004
-0.371374	0.0850418
-0.380075	0.0857142
-0.388812	0.0862618
-0.397636	0.0848118
-0.40448	0.085428
-0.413536	0.0841791
-0.422661	0.0848632
-0.43174	0.0834676
-0.440678	0.0839137
-0.449617	0.082273
-0.458506	0.0824919
-0.467464	0.0806346
-0.476445	0.0786686
-0.485461	0.0767795
-0.494461	0.0768237
-0.503547	0.074589
-0.512663	0.0720556
-0.519848	0.0694677
-0.529176	0.0668615
-0.536646	0.0641037
-0.546143	0.0611627
-0.553656	0.0579686
-0.563115	0.0545581
-0.570549	0.0508944
-0.577944	0.0469797
-0.585433	0.0428448
-0.592952	0.0384564
-0.600427	0.0338334
-0.607752	0.0309076
-0.614984	0.0255786
-0.622058	0.019893
-0.626959	0.0160771
-0.633843	0.0100494
-0.640585	0.00574434
-0.64706	-0.000803657
-0.653185	-0.00556655
-0.661001	-0.0105125
-0.664493	-0.0158777
-0.66985	-0.0234772
-0.67515	-0.0290621
-0.682214	-0.0346438
-0.686897	-0.0405298
-0.693217	-0.0466685
-0.697298	-0.0529995
-0.701206	-0.0594483
-0.705101	-0.0659536
-0.710913	-0.0725021
-0.714475	-0.0791505
-0.717782	-0.0858954
-0.722981	-0.0926627
-0.727946	-0.0995071
-0.73058	-0.106447
-0.733081	-0.113465
-0.73764	-0.122452
-0.740038	-0.129385
-0.742269	-0.136292
-0.746429	-0.143404
-0.748392	-0.150762
-0.75212	-0.158235
-0.753634	-0.163828
-0.755048	-0.171631
-0.756462	-0.179538
-0.757833	-0.187324
-0.75904	-0.193015
-0.760114	-0.200849
-0.762949	-0.208751
-0.763449	-0.216585
-0.765583	-0.222295
-0.767504	-0.230132
-0.767128	-0.238099
-0.768619	-0.24591
-0.770009	-0.253575
-0.771136	-0.25924
-0.772098	-0.26708
-0.774888	-0.275018
-0.77545	-0.282825
-0.777837	-0.29046
-0.778169	-0.298059
-0.780485	-0.305643
-0.782812	-0.313243
-0.783086	-0.320932
-0.785455	-0.328595
-0.787911	-0.334314
-0.788419	-0.342248
-0.791059	-0.350264
-0.79187	-0.358132
-0.794809	-0.365819
-0.795881	-0.373473
-0.797079	-0.381156
-0.798524	-0.388857
-0.800168	-0.396602
-0.801932	-0.404359
-0.803764	-0.412151
-0.803665	-0.419992
-0.805714	-0.42783
-0.805884	-0.435712
-0.808075	-0.4436
-0.808293	-0.45351
-0.808436	-0.461312
-0.810615	-0.469014
-0.810695	-0.476975
-0.812605	-0.485097
-0.812389	-0.493383
-0.814032	-0.501672
-0.813579	-0.510034
-0.814997	-0.518381
-0.816289	-0.526777
-0.815352	-0.535249
-0.816326	-0.543744
-0.817232	-0.552263
-0.81794	-0.560841
-0.818465	-0.569453
-0.81887	-0.578119
-0.819195	-0.586811
-0.817502	-0.595592
-0.817891	-0.60436
-0.81832	-0.61317
-0.816612	-0.622051
-0.816857	-0.630948
-0.817089	-0.641833
-0.815084	-0.648689
-0.813101	-0.657662
-0.811233	-0.666938
-0.811355	-0.676175
-0.809282	-0.685403
-0.806982	-0.694599
-0.804577	-0.701851
-0.802128	-0.711294
-0.799512	-0.718911
-0.79671	-0.726564
-0.793745	-0.736327
-0.79051	-0.743947
-0.787088	-0.753398
-0.781418	-0.760772
-0.777631	-0.768075
-0.773661	-0.775486
-0.769327	-0.782967
-0.764602	-0.790364
-0.759544	-0.79763
-0.75614	-0.804675
-0.750345	-0.811605
-0.744159	-0.816393
-0.739831	-0.82314
-0.735184	-0.829769
-0.730119	-0.836067
-0.72474	-0.84397
-0.719097	-0.849463
-0.713285	-0.85465
-0.70736	-0.859833
-0.701323	-0.864964
-0.695197	-0.869979
-0.68897	-0.87477
-0.6827	-0.881317
-0.6763	-0.885455
-0.66983	-0.889307
